BillType,CgstRate,CustomerId,Date,Discount,GstAmount,Id,IgstRate,ItemDescription,MakingCharges,Metal,Purity,RatePerGram,SgstRate,Status,SubTotal,TotalAmount,Weight
PAKKA,1.5,C04088,2024-01-02,1866,6062.78,INV-008669,0,Gold Necklace 22K,364,GOLD,24K,7390,1.5,PAID,202092.5,208155.28,27.55
KACHA,1.5,C08881,2024-11-09,57,5238.38,INV-008670,0,Gold Pendant 18K,444,GOLD,24K,7158,1.5,PAID,174612.72,179851.10,24.34
KACHA,1.5,C09021,2025-08-17,2277,-43.88,INV-008671,0,Silver Ring,200,SILVER,999,76,1.5,PAID,-1462.92,-1506.80,8.08
PAKKA,1.5,C06153,2024-07-01,1341,9848.46,INV-008672,0,Gold Bangle 22K,217,GOLD,24K,6600,1.5,PENDING,328282,338130.46,49.91
PAKKA,1.5,C08167,2024-12-12,2727,1827.84,INV-008673,0,Gold Chain 22K,174,GOLD,22K,7255,1.5,PAID,60928.25,62756.09,8.75
PAKKA,1.5,C05795,2025-08-05,2603,10772.28,INV-008674,0,Gold Bangle 22K,180,GOLD,24K,7091,1.5,PAID,359076.18,369848.46,50.98
KACHA,1.5,C03707,2025-10-03,1148,81.36,INV-008675,0,Silver Thali,366,SILVER,999,93,1.5,PAID,2712.01,2793.37,37.57
PAKKA,1.5,C03506,2024-07-23,1260,883.06,INV-008676,0,Gold Nose Pin 22K,309,GOLD,22K,7466,1.5,PENDING,29435.62,30318.68,4.07
KACHA,1.5,C03623,2024-01-20,2654,2931.38,INV-008677,0,Gold Necklace 22K,332,GOLD,22K,6638,1.5,PAID,97712.66,100644.04,15.07
PAKKA,1.5,C08554,2024-03-18,785,5074.88,INV-008678,0,Gold Bracelet 22K,323,GOLD,22K,7215,1.5,PAID,169162.65,174237.53,23.51
PAKKA,1.5,C06733,2025-05-21,2629,5844.42,INV-008679,0,Gold Bangle 22K,181,GOLD,18K,7231,1.5,PENDING,194813.68,200658.10,27.28
PAKKA,1.5,C07837,2025-11-22,1824,4891.36,INV-008680,0,Gold Bangle 22K,440,GOLD,18K,7295,1.5,PAID,163045.3,167936.66,22.54
PAKKA,1.5,C01996,2024-06-16,2586,9351.36,INV-008681,0,Gold Earrings 22K,386,GOLD,24K,6845,1.5,PAID,311711.7,321063.06,45.86
PAKKA,1.5,C04581,2024-01-11,1456,11433.64,INV-008682,0,Gold Earrings 22K,446,GOLD,22K,7748,1.5,PENDING,381121.36,392555.00,49.32
KACHA,1.5,C03001,2025-04-29,2886,31.10,INV-008683,0,Silver Bangle,253,SILVER,999,80,1.5,PAID,1036.6,1067.70,45.87
KACHA,1.5,C04002,2025-05-09,1518,-13.48,INV-008684,0,Silver Bangle,130,SILVER,999,82,1.5,PAID,-449.1,-462.58,11.45
PAKKA,1.5,C08707,2025-08-04,1640,757.30,INV-008685,0,Gold Pendant 18K,352,GOLD,22K,7132,1.5,PAID,25243.04,26000.34,3.72
PAKKA,1.5,C04308,2024-11-11,645,5745.78,INV-008686,0,Gold Bangle 22K,197,GOLD,24K,7395,1.5,PAID,191526.2,197271.98,25.96
PAKKA,1.5,C02123,2024-07-23,2596,4697.18,INV-008687,0,Gold Bangle 22K,241,GOLD,24K,7550,1.5,PAID,156572.5,161269.68,21.05
PAKKA,1.5,C03506,2024-10-12,1736,37.72,INV-008688,0,Silver Thali,382,SILVER,999,109,1.5,PAID,1257.64,1295.36,23.96
KACHA,1.5,C05024,2025-02-25,2078,3765.34,INV-008689,0,Gold Nose Pin 22K,200,GOLD,22K,6946,1.5,PAID,125511.64,129276.98,18.34
KACHA,1.5,C03470,2025-05-03,2007,8880.72,INV-008690,0,Gold Ring 22K,159,GOLD,24K,7299,1.5,PAID,296024.19,304904.91,40.81
PAKKA,1.5,C05272,2025-04-28,542,51.78,INV-008691,0,Silver Bangle,385,SILVER,999,75,1.5,PAID,1726.25,1778.03,25.11
KACHA,1.5,C07436,2025-04-21,629,3394.88,INV-008692,0,Gold Nose Pin 22K,471,GOLD,18K,7426,1.5,PAID,113162.76,116557.64,15.26
KACHA,1.5,C07434,2024-07-19,2255,-52.70,INV-008693,0,Silver Ring,419,SILVER,999,75,1.5,PENDING,-1756.5,-1809.20,1.06
KACHA,1.5,C07264,2024-06-02,757,90.26,INV-008694,0,Silver Glass Set,402,SILVER,999,83,1.5,PAID,3008.99,3099.25,40.53
KACHA,1.5,C00308,2025-12-29,2223,5099.24,INV-008695,0,Gold Bracelet 22K,142,GOLD,22K,7334,1.5,PENDING,169974.64,175073.88,23.46
PAKKA,1.5,C03640,2024-04-16,1061,3301.88,INV-008696,0,Gold Bracelet 22K,337,GOLD,24K,6690,1.5,PAID,110062.4,113364.28,16.56
KACHA,1.5,C03630,2025-05-17,1038,1316.62,INV-008697,0,Gold Anklet 22K,478,GOLD,24K,6624,1.5,PAID,43887.04,45203.66,6.71
PAKKA,1.5,C07491,2024-01-20,2556,9713.46,INV-008698,0,Gold Bracelet 22K,147,GOLD,24K,6638,1.5,PENDING,323782.32,333495.78,49.14
PAKKA,1.5,C07799,2024-12-04,538,8527.66,INV-008699,0,Gold Ring 22K,374,GOLD,22K,7469,1.5,PAID,284255.52,292783.18,38.08
PAKKA,1.5,C09968,2024-02-01,2785,2104.64,INV-008700,0,Gold Ring 22K,325,GOLD,24K,7440,1.5,PAID,70154.4,72259.04,9.76
KACHA,1.5,C09574,2024-09-07,2663,5378.04,INV-008701,0,Gold Earrings 22K,185,GOLD,22K,6585,1.5,PAID,179268,184646.04,27.6
PAKKA,1.5,C02040,2025-09-26,1034,8231.10,INV-008702,0,Gold Chain 22K,352,GOLD,18K,6866,1.5,PAID,274369.96,282601.06,40.06
PAKKA,1.5,C04013,2025-07-26,413,2356.90,INV-008703,0,Gold Ring 22K,407,GOLD,24K,6886,1.5,PAID,78563.26,80920.16,11.41
KACHA,1.5,C08049,2025-03-29,2306,65.92,INV-008704,0,Silver Thali,192,SILVER,999,105,1.5,PAID,2197.3,2263.22,41.06
PAKKA,1.5,C01137,2024-07-07,860,83.56,INV-008705,0,Silver Chain,343,SILVER,999,83,1.5,PAID,2785.57,2869.13,39.79
KACHA,1.5,C06244,2024-01-15,324,1706.04,INV-008706,0,Gold Ring 22K,426,GOLD,24K,7401,1.5,PAID,56867.67,58573.71,7.67
PAKKA,1.5,C06495,2024-12-30,426,379.02,INV-008707,0,Gold Chain 22K,189,GOLD,22K,7527,1.5,PAID,12634.17,13013.19,1.71
KACHA,1.5,C07887,2025-03-19,2022,4650.12,INV-008708,0,Gold Chain 22K,225,GOLD,22K,6721,1.5,PAID,155003.93,159654.05,23.33
KACHA,1.5,C05582,2025-07-07,1765,50.70,INV-008709,0,Silver Payal,118,SILVER,999,92,1.5,PAID,1689.84,1740.54,36.27
PAKKA,1.5,C05087,2024-03-05,1640,5102.08,INV-008710,0,Gold Bangle 22K,117,GOLD,22K,6638,1.5,PAID,170069.3,175171.38,25.85
PAKKA,1.5,C05868,2025-02-23,1143,7572.68,INV-008711,0,Gold Necklace 22K,375,GOLD,24K,7482,1.5,PAID,252422.88,259995.56,33.84
KACHA,1.5,C01724,2024-05-20,749,6271.46,INV-008712,0,Gold Chain 22K,316,GOLD,18K,7511,1.5,PENDING,209048.79,215320.25,27.89
PAKKA,1.5,C06997,2024-03-07,1713,1131.84,INV-008713,0,Gold Bangle 22K,491,GOLD,22K,6943,1.5,PAID,37728.23,38860.07,5.61
KACHA,1.5,C01284,2025-12-27,2410,2988.06,INV-008714,0,Gold Ring 22K,163,GOLD,24K,6683,1.5,PAID,99601.92,102589.98,15.24
PAKKA,1.5,C06696,2024-08-19,484,9273.18,INV-008715,0,Gold Necklace 22K,206,GOLD,24K,6863,1.5,PAID,309106.04,318379.22,45.08
PAKKA,1.5,C05994,2024-05-21,2401,8685.58,INV-008716,0,Gold Nose Pin 22K,302,GOLD,18K,7085,1.5,PENDING,289519.6,298205.18,41.16
PAKKA,1.5,C03800,2025-03-06,2645,1796.30,INV-008717,0,Gold Earrings 22K,473,GOLD,22K,7378,1.5,PAID,59876.98,61673.28,8.41
PAKKA,1.5,C02073,2024-07-09,2176,568.98,INV-008718,0,Gold Anklet 22K,217,GOLD,22K,6601,1.5,PAID,18966.17,19535.15,3.17
KACHA,1.5,C04097,2024-04-25,581,1181.84,INV-008719,0,Gold Mangalsutra 22K,318,GOLD,24K,6756,1.5,PAID,39394.72,40576.56,5.87
PAKKA,1.5,C06522,2025-08-17,2486,5215.94,INV-008720,0,Gold Bangle 22K,372,GOLD,24K,7116,1.5,PAID,173864.68,179080.62,24.73
KACHA,1.5,C09696,2024-04-19,1986,49.70,INV-008721,0,Silver Thali,260,SILVER,999,87,1.5,PAID,1656.56,1706.26,38.88
KACHA,1.5,C02990,2025-04-29,2518,9132.74,INV-008722,0,Gold Earrings 22K,495,GOLD,24K,7130,1.5,PAID,304424.4,313557.14,42.98
KACHA,1.5,C03576,2025-11-24,1824,7718.62,INV-008723,0,Gold Chain 22K,209,GOLD,18K,6774,1.5,PAID,257287.28,265005.90,38.22
KACHA,1.5,C09092,2024-12-17,524,90.32,INV-008724,0,Silver Thali,263,SILVER,999,75,1.5,PAID,3010.5,3100.82,43.62
PAKKA,1.5,C04386,2025-07-11,512,7991.18,INV-008725,0,Gold Anklet 22K,440,GOLD,18K,7563,1.5,PAID,266372.49,274363.67,35.23
KACHA,1.5,C09362,2024-01-21,655,429.70,INV-008726,0,Gold Anklet 22K,100,GOLD,18K,7709,1.5,PENDING,14323.37,14753.07,1.93
KACHA,1.5,C03269,2024-10-27,101,5563.52,INV-008727,0,Gold Necklace 22K,259,GOLD,22K,7168,1.5,PAID,185450.8,191014.32,25.85
PAKKA,1.5,C07376,2024-08-15,2052,2461.74,INV-008728,0,Gold Pendant 18K,406,GOLD,18K,6861,1.5,PENDING,82058.2,84519.94,12.2
PAKKA,1.5,C02472,2024-08-23,365,14.68,INV-008729,0,Silver Glass Set,342,SILVER,999,80,1.5,PAID,489,503.68,6.4
PAKKA,1.5,C03945,2025-04-30,473,4188.64,INV-008730,0,Gold Bangle 22K,138,GOLD,24K,7090,1.5,PAID,139621.6,143810.24,19.74
KACHA,1.5,C05435,2024-11-04,1176,2543.20,INV-008731,0,Gold Bangle 22K,299,GOLD,24K,7573,1.5,PAID,84773.63,87316.83,11.31
PAKKA,1.5,C03841,2025-06-09,1212,9731.56,INV-008732,0,Gold Bangle 22K,267,GOLD,22K,6758,1.5,PAID,324385.12,334116.68,48.14
PAKKA,1.5,C01589,2024-03-26,112,560.14,INV-008733,0,Gold Mangalsutra 22K,350,GOLD,24K,7117,1.5,PAID,18671.03,19231.17,2.59
KACHA,1.5,C01356,2024-03-06,2193,4461.50,INV-008734,0,Gold Pendant 18K,185,GOLD,24K,6579,1.5,PAID,148716.89,153178.39,22.91
KACHA,1.5,C09505,2025-12-22,687,5576.10,INV-008735,0,Gold Ring 22K,322,GOLD,24K,7789,1.5,PAID,185869.99,191446.09,23.91
KACHA,1.5,C03639,2025-02-17,1839,4235.62,INV-008736,0,Gold Bangle 22K,153,GOLD,18K,7376,1.5,PAID,141187.12,145422.74,19.37
PAKKA,1.5,C08399,2025-08-03,2657,36.84,INV-008737,0,Silver Idol,379,SILVER,999,79,1.5,PAID,1228.02,1264.86,44.38
KACHA,1.5,C05655,2024-04-19,1487,19.10,INV-008738,0,Silver Glass Set,128,SILVER,999,88,1.5,PAID,636.84,655.94,22.68
KACHA,1.5,C04739,2025-02-08,2017,9864.52,INV-008739,0,Gold Bracelet 22K,247,GOLD,24K,6653,1.5,PENDING,328817.57,338682.09,49.69
PAKKA,1.5,C00223,2025-08-01,2378,-18.44,INV-008740,0,Silver Payal,402,SILVER,999,87,1.5,PAID,-614.45,-632.89,15.65
KACHA,1.5,C06094,2024-02-02,2680,2525.38,INV-008741,0,Gold Bracelet 22K,198,GOLD,22K,6692,1.5,PAID,84179.4,86704.78,12.95
KACHA,1.5,C07380,2024-05-09,278,10373.28,INV-008742,0,Gold Bangle 22K,107,GOLD,22K,6814,1.5,PAID,345775.78,356149.06,50.77
PAKKA,1.5,C05774,2024-07-24,910,410.94,INV-008743,0,Gold Ring 22K,387,GOLD,18K,7687,1.5,PAID,13697.95,14108.89,1.85
PAKKA,1.5,C05531,2025-07-05,922,772.76,INV-008744,0,Gold Bangle 22K,168,GOLD,22K,7575,1.5,PAID,25758.5,26531.26,3.5
PAKKA,1.5,C07021,2025-01-23,1849,-35.60,INV-008745,0,Silver Ring,349,SILVER,999,102,1.5,PENDING,-1186.86,-1222.46,3.07
KACHA,1.5,C07637,2025-08-08,2501,4.94,INV-008746,0,Silver Chain,421,SILVER,999,84,1.5,PENDING,164.48,169.42,26.72
KACHA,1.5,C03345,2025-10-13,707,23.52,INV-008747,0,Silver Glass Set,473,SILVER,999,109,1.5,PAID,784.06,807.58,9.34
KACHA,1.5,C07685,2025-09-02,1184,9737.44,INV-008748,0,Gold Nose Pin 22K,381,GOLD,18K,6984,1.5,PAID,324581.56,334319.00,46.59
PAKKA,1.5,C05438,2025-11-29,2904,-45.64,INV-008749,0,Silver Thali,278,SILVER,999,78,1.5,PAID,-1521.52,-1567.16,14.16
PAKKA,1.5,C09156,2025-05-08,2051,4992.08,INV-008750,0,Gold Anklet 22K,433,GOLD,22K,7589,1.5,PAID,166402.46,171394.54,22.14
KACHA,1.5,C07820,2024-01-11,27,9014.12,INV-008751,0,Gold Ring 22K,439,GOLD,18K,6996,1.5,PENDING,300470.44,309484.56,42.89
KACHA,1.5,C09306,2025-03-24,1792,8102.60,INV-008752,0,Gold Nose Pin 22K,221,GOLD,18K,7380,1.5,PAID,270086.8,278189.40,36.81
KACHA,1.5,C03857,2025-12-07,277,77.48,INV-008753,0,Silver Bangle,326,SILVER,999,82,1.5,PAID,2582.8,2660.28,30.9
PAKKA,1.5,C06821,2025-05-01,420,7453.18,INV-008754,0,Gold Pendant 18K,258,GOLD,18K,7470,1.5,PAID,248439.6,255892.78,33.28
KACHA,1.5,C00348,2024-03-15,2499,39.36,INV-008755,0,Silver Coin 999,164,SILVER,999,84,1.5,PAID,1312.28,1351.64,43.42
KACHA,1.5,C09193,2024-02-15,1182,1539.70,INV-008756,0,Gold Mangalsutra 22K,442,GOLD,22K,6582,1.5,PAID,51323.62,52863.32,7.91
PAKKA,1.5,C05129,2025-01-12,470,120.74,INV-008757,0,Silver Idol,191,SILVER,999,107,1.5,PAID,4024.54,4145.28,40.22
KACHA,1.5,C09205,2025-03-10,1024,81.30,INV-008758,0,Silver Payal,424,SILVER,999,75,1.5,PAID,2709.75,2791.05,44.13
KACHA,1.5,C04925,2024-04-28,1603,7329.90,INV-008759,0,Gold Bracelet 22K,151,GOLD,18K,7231,1.5,PAID,244329.69,251659.59,33.99
KACHA,1.5,C04926,2024-09-14,124,122.50,INV-008760,0,Silver Thali,158,SILVER,999,82,1.5,PENDING,4083.16,4205.66,49.38
PAKKA,1.5,C04318,2025-11-14,993,3926.58,INV-008761,0,Gold Ring 22K,436,GOLD,18K,6520,1.5,PENDING,130886.2,134812.78,20.16
KACHA,1.5,C02595,2025-02-09,895,7209.92,INV-008762,0,Gold Necklace 22K,201,GOLD,22K,6962,1.5,PAID,240330.44,247540.36,34.62
PAKKA,1.5,C04728,2024-11-29,1166,1722.20,INV-008763,0,Gold Bracelet 22K,255,GOLD,18K,7182,1.5,PAID,57406.84,59129.04,8.12
PAKKA,1.5,C08185,2024-01-26,2121,1170.36,INV-008764,0,Gold Necklace 22K,131,GOLD,24K,7593,1.5,PAID,39012.2,40182.56,5.4
PAKKA,1.5,C01272,2025-07-27,2878,8628.74,INV-008765,0,Gold Chain 22K,240,GOLD,24K,6627,1.5,PAID,287624.6,296253.34,43.8
KACHA,1.5,C05776,2025-12-15,815,7.80,INV-008766,0,Silver Thali,435,SILVER,999,87,1.5,PAID,260.32,268.12,7.36
PAKKA,1.5,C02803,2025-06-27,2805,3655.88,INV-008767,0,Gold Bangle 22K,392,GOLD,24K,6660,1.5,PAID,121862.6,125518.48,18.66
PAKKA,1.5,C01903,2024-03-19,1503,11081.46,INV-008768,0,Gold Necklace 22K,363,GOLD,24K,7758,1.5,PAID,369382.08,380463.54,47.76
PAKKA,1.5,C06564,2025-08-02,2747,7130.92,INV-008769,0,Gold Chain 22K,482,GOLD,22K,6596,1.5,PAID,237697.48,244828.40,36.38
KACHA,1.5,C01229,2024-02-10,367,6400.66,INV-008770,0,Gold Bangle 22K,119,GOLD,22K,7386,1.5,PENDING,213355.12,219755.78,28.92
PAKKA,1.5,C03455,2024-08-05,2495,-9.88,INV-008771,0,Silver Payal,446,SILVER,999,75,1.5,PENDING,-329.25,-339.13,22.93
KACHA,1.5,C06294,2025-10-22,2333,8418.60,INV-008772,0,Gold Bracelet 22K,312,GOLD,18K,7141,1.5,PAID,280619.78,289038.38,39.58
KACHA,1.5,C02898,2025-11-12,2943,6526.22,INV-008773,0,Gold Bangle 22K,163,GOLD,24K,7245,1.5,PAID,217540.45,224066.67,30.41
PAKKA,1.5,C00338,2024-01-11,1978,8502.20,INV-008774,0,Gold Necklace 22K,225,GOLD,24K,7580,1.5,PAID,283406.6,291908.80,37.62
KACHA,1.5,C08242,2024-09-05,1388,8842.24,INV-008775,0,Gold Bracelet 22K,310,GOLD,24K,7457,1.5,PAID,294741.19,303583.43,39.67
KACHA,1.5,C09770,2024-02-02,1094,76.20,INV-008776,0,Silver Glass Set,355,SILVER,999,91,1.5,PAID,2539.73,2615.93,36.03
KACHA,1.5,C03031,2024-05-20,2659,4451.24,INV-008777,0,Gold Ring 22K,240,GOLD,22K,7551,1.5,PAID,148374.47,152825.71,19.97
PAKKA,1.5,C04880,2025-09-16,2435,6074.00,INV-008778,0,Gold Nose Pin 22K,124,GOLD,24K,6640,1.5,PAID,202466.6,208540.60,30.84
KACHA,1.5,C05876,2025-11-17,1134,33.18,INV-008779,0,Silver Bangle,346,SILVER,999,85,1.5,PENDING,1105.8,1138.98,22.28
KACHA,1.5,C04912,2024-08-03,940,10364.32,INV-008780,0,Gold Bangle 22K,441,GOLD,18K,6932,1.5,PENDING,345477.12,355841.44,49.91
KACHA,1.5,C09200,2024-01-09,331,5800.50,INV-008781,0,Gold Ring 22K,106,GOLD,24K,6906,1.5,PAID,193350.18,199150.68,28.03
KACHA,1.5,C06140,2024-04-30,1568,9504.18,INV-008782,0,Gold Necklace 22K,386,GOLD,18K,6570,1.5,PAID,316806,326310.18,48.4
PAKKA,1.5,C06386,2024-07-23,2909,4845.94,INV-008783,0,Gold Earrings 22K,313,GOLD,18K,7560,1.5,PAID,161531.6,166377.54,21.71
KACHA,1.5,C09728,2024-02-12,1031,11187.40,INV-008784,0,Gold Earrings 22K,458,GOLD,24K,7437,1.5,PAID,372913.14,384100.54,50.22
PAKKA,1.5,C02760,2025-05-11,100,32.58,INV-008785,0,Silver Ring,390,SILVER,999,79,1.5,PENDING,1086.32,1118.90,10.08
KACHA,1.5,C06684,2025-01-22,2681,2411.96,INV-008786,0,Gold Bracelet 22K,132,GOLD,24K,7652,1.5,PAID,80398.68,82810.64,10.84
PAKKA,1.5,C03355,2025-03-25,885,105.52,INV-008787,0,Silver Glass Set,213,SILVER,999,87,1.5,PENDING,3517.05,3622.57,48.15
KACHA,1.5,C04606,2025-02-13,788,5722.44,INV-008788,0,Gold Bangle 22K,428,GOLD,22K,7272,1.5,PAID,190748.16,196470.60,26.28
PAKKA,1.5,C00065,2025-06-01,2819,7485.44,INV-008789,0,Gold Anklet 22K,347,GOLD,18K,7540,1.5,PAID,249514.8,257000.24,33.42
PAKKA,1.5,C07708,2025-10-23,1354,9022.72,INV-008790,0,Gold Chain 22K,331,GOLD,22K,6653,1.5,PAID,300757.08,309779.80,45.36
PAKKA,1.5,C00069,2024-04-28,2475,6999.44,INV-008791,0,Gold Ring 22K,481,GOLD,22K,7207,1.5,PENDING,233314.55,240313.99,32.65
PAKKA,1.5,C05566,2024-01-05,1514,-36.64,INV-008792,0,Silver Payal,114,SILVER,999,107,1.5,PENDING,-1221.31,-1257.95,1.67
KACHA,1.5,C02937,2024-01-16,94,50.12,INV-008793,0,Silver Coin 999,304,SILVER,999,109,1.5,PENDING,1670.6,1720.72,13.4
KACHA,1.5,C05207,2024-05-09,1276,7972.12,INV-008794,0,Gold Mangalsutra 22K,186,GOLD,18K,7714,1.5,PENDING,265737.26,273709.38,34.59
KACHA,1.5,C04614,2025-04-06,1440,8106.98,INV-008795,0,Gold Mangalsutra 22K,251,GOLD,24K,7724,1.5,PAID,270232.36,278339.34,35.14
PAKKA,1.5,C07904,2025-01-18,689,103.30,INV-008796,0,Silver Bangle,374,SILVER,999,82,1.5,PAID,3443.06,3546.36,45.83
KACHA,1.5,C01635,2025-12-10,2571,5223.34,INV-008797,0,Gold Chain 22K,327,GOLD,18K,7001,1.5,PAID,174111.19,179334.53,25.19
PAKKA,1.5,C03259,2024-08-07,2242,8699.52,INV-008798,0,Gold Ring 22K,484,GOLD,18K,7384,1.5,PAID,289983.84,298683.36,39.51
KACHA,1.5,C01716,2025-12-26,2605,10.54,INV-008799,0,Silver Coin 999,288,SILVER,999,106,1.5,PAID,351.02,361.56,25.17
PAKKA,1.5,C02774,2025-12-08,519,10351.42,INV-008800,0,Gold Pendant 18K,258,GOLD,18K,6891,1.5,PAID,345047.01,355398.43,50.11
KACHA,1.5,C09171,2025-10-17,2027,65.78,INV-008801,0,Silver Ring,426,SILVER,999,101,1.5,PENDING,2192.56,2258.34,37.56
PAKKA,1.5,C02627,2025-06-04,1286,8284.82,INV-008802,0,Gold Bracelet 22K,281,GOLD,18K,7779,1.5,PAID,276160.77,284445.59,35.63
KACHA,1.5,C02004,2024-11-12,674,5353.34,INV-008803,0,Gold Bracelet 22K,425,GOLD,18K,6589,1.5,PENDING,178444.68,183798.02,27.12
PAKKA,1.5,C04573,2024-11-19,2721,5090.56,INV-008804,0,Gold Earrings 22K,378,GOLD,18K,7565,1.5,PAID,169685.1,174775.66,22.74
KACHA,1.5,C01502,2024-03-19,2791,32.30,INV-008805,0,Silver Thali,103,SILVER,999,87,1.5,PAID,1076.49,1108.79,43.27
PAKKA,1.5,C01877,2025-10-27,267,9330.62,INV-008806,0,Gold Chain 22K,367,GOLD,22K,7615,1.5,PAID,311020.45,320351.07,40.83
PAKKA,1.5,C03429,2025-08-18,1397,2869.32,INV-008807,0,Gold Anklet 22K,468,GOLD,18K,6993,1.5,PAID,95644.33,98513.65,13.81
PAKKA,1.5,C03559,2024-04-08,1797,95.60,INV-008808,0,Silver Idol,362,SILVER,999,96,1.5,PAID,3186.44,3282.04,48.14
KACHA,1.5,C04780,2025-03-12,1134,82.78,INV-008809,0,Silver Chain,177,SILVER,999,86,1.5,PAID,2759.06,2841.84,43.21
KACHA,1.5,C07495,2025-12-09,2408,8599.42,INV-008810,0,Gold Necklace 22K,358,GOLD,24K,6750,1.5,PAID,286647.5,295246.92,42.77
KACHA,1.5,C07984,2024-09-24,2669,3480.16,INV-008811,0,Gold Anklet 22K,302,GOLD,24K,7325,1.5,PAID,116005,119485.16,16.16
PAKKA,1.5,C01516,2024-12-22,1464,4528.14,INV-008812,0,Gold Pendant 18K,300,GOLD,24K,7541,1.5,PENDING,150937.97,155466.11,20.17
KACHA,1.5,C05506,2024-02-08,2499,2.02,INV-008813,0,Silver Thali,395,SILVER,999,87,1.5,PAID,67.52,69.54,24.96
PAKKA,1.5,C04463,2024-07-27,211,3206.42,INV-008814,0,Gold Bracelet 22K,429,GOLD,24K,7797,1.5,PAID,106880.96,110087.38,13.68
PAKKA,1.5,C06115,2025-08-05,1704,1467.58,INV-008815,0,Gold Ring 22K,205,GOLD,22K,7721,1.5,PAID,48919.13,50386.71,6.53
PAKKA,1.5,C01190,2024-11-01,577,54.20,INV-008816,0,Silver Idol,139,SILVER,999,100,1.5,PAID,1807,1861.20,22.45
PAKKA,1.5,C07725,2024-04-14,2522,-11.20,INV-008817,0,Silver Payal,257,SILVER,999,98,1.5,PAID,-373.6,-384.80,19.3
PAKKA,1.5,C07761,2025-03-26,430,10684.78,INV-008818,0,Gold Earrings 22K,380,GOLD,22K,7277,1.5,PAID,356159.15,366843.93,48.95
KACHA,1.5,C09386,2024-12-26,2295,25.88,INV-008819,0,Silver Ring,472,SILVER,999,80,1.5,PAID,862.6,888.48,33.57
PAKKA,1.5,C02771,2025-11-12,2496,7149.84,INV-008820,0,Gold Anklet 22K,317,GOLD,24K,7053,1.5,PAID,238328.3,245478.14,34.1
KACHA,1.5,C01739,2025-06-18,133,58.18,INV-008821,0,Silver Thali,198,SILVER,999,91,1.5,PENDING,1939.6,1997.78,20.6
KACHA,1.5,C05040,2025-11-26,1068,1299.46,INV-008822,0,Gold Pendant 18K,282,GOLD,18K,7513,1.5,PAID,43315.31,44614.77,5.87
PAKKA,1.5,C07031,2025-01-08,597,42.64,INV-008823,0,Silver Bangle,208,SILVER,999,98,1.5,PENDING,1421.06,1463.70,18.47
KACHA,1.5,C09178,2025-10-23,2488,9713.10,INV-008824,0,Gold Ring 22K,216,GOLD,18K,7405,1.5,PAID,323770.15,333483.25,44.03
KACHA,1.5,C04310,2025-09-28,2361,7872.26,INV-008825,0,Gold Anklet 22K,239,GOLD,18K,7013,1.5,PENDING,262408.36,270280.62,37.72
PAKKA,1.5,C01570,2024-12-26,1833,17.42,INV-008826,0,Silver Thali,156,SILVER,999,77,1.5,PENDING,580.64,598.06,29.32
KACHA,1.5,C00264,2024-04-24,825,1906.08,INV-008827,0,Gold Anklet 22K,430,GOLD,22K,6557,1.5,PAID,63535.75,65441.83,9.75
PAKKA,1.5,C02132,2024-07-20,2434,4153.24,INV-008828,0,Gold Nose Pin 22K,468,GOLD,22K,7275,1.5,PENDING,138441.5,142594.74,19.3
KACHA,1.5,C04152,2024-10-27,2703,1026.18,INV-008829,0,Gold Chain 22K,238,GOLD,18K,7530,1.5,PAID,34206.1,35232.28,4.87
PAKKA,1.5,C07498,2025-04-09,1112,10446.70,INV-008830,0,Gold Mangalsutra 22K,228,GOLD,24K,7545,1.5,PAID,348223.15,358669.85,46.27
KACHA,1.5,C05705,2025-11-15,2609,3864.96,INV-008831,0,Gold Nose Pin 22K,266,GOLD,24K,6625,1.5,PAID,128832,132696.96,19.8
KACHA,1.5,C03611,2024-09-13,2466,619.82,INV-008832,0,Gold Bangle 22K,375,GOLD,18K,7269,1.5,PAID,20660.97,21280.79,3.13
KACHA,1.5,C04026,2024-11-29,443,69.10,INV-008833,0,Silver Coin 999,446,SILVER,999,76,1.5,PAID,2303.52,2372.62,30.27
PAKKA,1.5,C01576,2024-01-27,1768,-12.78,INV-008834,0,Silver Payal,337,SILVER,999,81,1.5,PAID,-425.79,-438.57,12.41
KACHA,1.5,C08700,2024-02-01,1187,3386.12,INV-008835,0,Gold Bangle 22K,235,GOLD,22K,7634,1.5,PAID,112870.94,116257.06,14.91
KACHA,1.5,C06061,2024-02-19,1270,112.24,INV-008836,0,Silver Ring,107,SILVER,999,102,1.5,PAID,3741.16,3853.40,48.08
PAKKA,1.5,C09185,2024-12-10,1488,37.58,INV-008837,0,Silver Thali,266,SILVER,999,97,1.5,PAID,1252.47,1290.05,25.51
KACHA,1.5,C03120,2025-09-14,2970,6065.92,INV-008838,0,Gold Mangalsutra 22K,105,GOLD,24K,7411,1.5,PENDING,202197.37,208263.29,27.67
PAKKA,1.5,C04846,2024-06-24,963,64.36,INV-008839,0,Silver Coin 999,275,SILVER,999,97,1.5,PAID,2145.37,2209.73,29.21
KACHA,1.5,C04879,2025-03-07,1678,4057.84,INV-008840,0,Gold Ring 22K,203,GOLD,18K,7144,1.5,PAID,135261.16,139319.00,19.14
